fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,62,1,60,1,62,2
01003,152,-6,151,-7,154,-7
01005,28,2,23,0,31,3
01007,0,0,0,0,0,0
01009,5,-1,6,-1,5,-1
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,53,-9,53,-9,53,-9
01017,17,2,15,1,15,1
01019,0,0,0,0,0,0
01021,279,-1,282,0,291,0
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,0,0,0,0,0,0
01033,23,-1,25,-1,26,-1
01035,0,0,0,0,0,0
01037,4,1,3,0,7,1
01039,20,0,21,0,20,0
01041,0,0,0,0,0,0
01043,5,-1,4,-1,4,-1
01045,102,3,101,3,101,4
01047,31,1,31,1,32,1
01049,17,-3,17,-3,17,-3
01051,59,1,57,1,58,2
01053,0,0,0,0,0,0
01055,6,-1,5,-1,6,-1
01057,2,-1,2,-1,2,-1
01059,0,0,0,0,0,0
01061,328,22,293,13,326,23
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,25,-1,25,-1,26,-1
01071,7,-1,7,-1,7,-1
01073,202,-22,198,-22,197,-22
01075,3,-1,3,-1,3,-1
01077,101,4,98,3,102,3
01079,20,0,19,0,21,0
01081,79,5,72,2,80,4
01083,33,-2,34,-2,34,-2
01085,0,0,0,0,0,0
01087,34,1,34,1,35,2
01089,131,-10,132,-10,127,-10
01091,0,0,0,0,0,0
01093,5,-2,5,-2,5,-2
01095,37,-5,37,-5,37,-5
01097,35,-6,36,-6,36,-6
01099,0,0,0,0,0,0
01101,174,3,176,3,179,3
01103,7,-1,8,-1,8,-1
01105,0,0,0,0,0,0
01107,4,-1,4,-1,4,-1
01109,0,0,0,0,0,0
01111,13,1,13,1,11,1
01113,12,1,8,1,10,1
01115,15,-3,16,-3,16,-3
01117,110,-17,110,-17,110,-17
01119,0,0,0,0,0,0
01121,1,-1,1,-1,1,-1
01123,0,0,0,0,0,0
01125,127,-13,127,-13,126,-13
01127,2,-1,1,-1,2,-1
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,914,-12,923,-11,913,-10
02050,72,-11,74,-11,74,-11
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,62,-1,68,0,62,-1
02090,131,-2,130,-1,131,-1
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,118,-3,122,-3,119,-3
02122,155,-9,159,-8,157,-9
02130,55,-2,56,-2,54,-2
02150,16,-1,18,-2,15,-2
02158,25,-4,25,-4,25,-4
02164,0,0,0,0,0,0
02170,236,-1,240,-1,236,-1
02180,142,-7,149,-5,138,-7
02185,39,-1,40,0,40,0
02188,56,-5,60,-4,56,-5
02195,0,0,0,0,0,0
02198,10,-1,11,0,9,-1
02220,28,-1,29,-1,28,-1
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,1,-1,1,-1,1,-1
04001,82,-6,79,-7,81,-7
04003,169,-2,173,-3,176,-2
04005,80,-3,80,-3,79,-3
04007,123,2,131,2,125,3
04009,5,-1,5,-1,5,-1
04011,0,0,0,0,0,0
04012,2,-1,2,-1,2,-1
04013,11096,141,10833,73,11256,192
04015,198,-3,207,-3,201,-1
04017,118,-8,122,-8,119,-8
04019,1423,-24,1416,-30,1432,-26
04021,528,-11,547,-7,537,-10
04023,0,0,0,0,0,0
04025,217,5,212,2,223,6
04027,505,20,480,13,512,27
05001,0,0,0,0,0,0
05003,21,0,21,0,21,0
05005,88,-8,85,-8,89,-7
05007,470,-4,469,-5,466,-4
05009,72,0,70,-1,73,-1
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,17,-3,17,-3,17,-3
05017,33,2,34,1,34,2
05019,42,-1,44,-1,45,-1
05021,6,1,7,1,9,1
05023,4,-1,4,-1,5,-1
05025,0,0,0,0,0,0
05027,146,3,145,1,151,4
05029,21,0,20,0,19,0
05031,904,14,887,5,918,15
05033,112,2,113,1,116,1
05035,1078,46,1038,36,1076,46
05037,8,-1,8,-1,8,-1
05039,0,0,0,0,0,0
05041,0,0,0,0,0,0
05043,21,0,21,0,21,0
05045,112,-5,110,-6,107,-5
05047,5,-1,5,-1,5,-1
05049,17,-2,16,-1,16,-1
05051,461,-2,446,-5,467,0
05053,70,0,66,-1,71,0
05055,68,-2,70,-3,70,-2
05057,23,-2,23,-2,25,-2
05059,46,-3,47,-3,45,-3
05061,1,-1,1,-1,1,-1
05063,40,1,40,1,39,1
05065,0,0,0,0,0,0
05067,68,-1,67,-1,67,-2
05069,46,0,46,-1,45,0
05071,90,-4,88,-4,89,-5
05073,0,0,0,0,0,0
05075,144,1,145,0,142,0
05077,2,-1,2,-1,2,-1
05079,0,0,0,0,0,0
05081,25,1,21,0,25,1
05083,37,0,39,0,40,0
05085,34,-4,35,-4,36,-4
05087,104,2,100,1,105,2
05089,76,2,77,1,75,2
05091,106,-4,103,-5,107,-2
05093,779,20,777,18,790,22
05095,0,0,0,0,0,0
05097,1,0,1,0,0,0
05099,1,0,1,0,1,0
05101,0,0,0,0,0,0
05103,22,-2,24,-1,23,-1
05105,0,0,0,0,0,0
05107,5,-1,5,-1,5,-1
05109,49,-2,49,-2,50,-2
05111,21,0,21,0,20,0
05113,42,-1,46,-1,44,-1
05115,24,-3,24,-3,25,-3
05117,0,0,0,0,0,0
05119,511,-5,496,-10,524,-6
05121,138,-7,139,-7,141,-7
05123,77,0,79,-1,77,0
05125,175,0,174,-1,178,0
05127,0,0,0,0,0,0
05129,0,0,0,0,0,0
05131,105,-6,105,-6,105,-5
05133,51,-5,51,-5,54,-5
05135,49,1,49,0,52,1
05137,0,0,0,0,0,0
05139,72,-3,72,-3,73,-2
05141,4,-1,3,-1,4,-1
05143,4094,316,3390,170,4146,348
05145,123,-9,127,-9,122,-8
05147,0,0,0,0,0,0
05149,60,1,55,0,63,2
06001,2833,99,2635,55,2828,104
06003,0,0,0,0,0,0
06005,19,-2,22,-1,19,-2
06007,428,21,397,14,443,28
06009,7,1,6,0,5,1
06011,0,0,0,0,0,0
06013,4227,229,3834,122,4305,246
06015,14,-2,12,-2,13,-2
06017,213,3,201,-1,215,2
06019,5144,240,4776,141,5255,275
06021,35,1,36,0,34,0
06023,148,-4,149,-4,153,-3
06025,1259,35,1234,23,1272,34
06027,0,0,0,0,0,0
06029,374,-38,385,-36,378,-36
06031,84,-8,85,-7,83,-8
06033,15,-3,17,-3,15,-3
06035,41,3,40,1,43,2
06037,17667,-578,17943,-581,17895,-545
06039,104,0,107,0,106,0
06041,552,12,537,6,567,16
06043,0,0,0,0,0,0
06045,56,-3,58,-3,53,-4
06047,459,8,460,3,472,8
06049,0,0,0,0,0,0
06051,0,0,0,0,0,0
06053,1096,17,1044,7,1096,23
06055,61,-5,62,-4,60,-5
06057,19,0,19,0,20,0
06059,5525,105,5283,32,5640,134
06061,687,21,644,12,677,25
06063,104,3,101,3,112,5
06065,5289,269,4853,144,5400,297
06067,3251,178,2987,108,3350,200
06069,53,0,53,0,52,1
06071,3396,115,3229,58,3471,126
06073,9474,-10,9522,-24,9547,-4
06075,90,-5,98,-3,88,-5
06077,1648,82,1510,45,1688,92
06079,961,44,888,24,963,40
06081,1315,22,1304,14,1343,27
06083,192,5,197,5,195,4
06085,6209,301,5868,193,6398,319
06087,510,-1,525,-1,521,2
06089,104,-1,102,-1,106,-1
06091,0,0,0,0,0,0
06093,63,6,50,3,63,7
06095,1393,58,1300,31,1431,64
06097,1392,58,1317,41,1413,64
06099,442,-65,442,-65,442,-65
06101,537,25,491,16,544,29
06103,162,7,152,5,163,7
06105,0,0,0,0,0,0
06107,1592,69,1515,48,1606,75
06109,38,-6,38,-6,38,-6
06111,1178,18,1169,8,1210,27
06113,704,33,661,20,706,33
06115,22,1,19,0,22,0
08001,3274,148,3042,81,3310,159
08003,10,-1,11,-1,10,-1
08005,4881,264,4452,146,5038,297
08007,1,-1,1,-1,1,-1
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,4284,224,3958,148,4356,245
08014,410,18,395,12,419,20
08015,117,3,111,2,122,4
08017,0,0,0,0,0,0
08019,1,0,1,0,0,0
08021,17,0,18,0,19,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,22,0,22,0,23,0
08031,6803,436,6087,246,6894,452
08033,0,0,0,0,0,0
08035,3780,237,3362,128,3849,257
08037,388,23,352,14,398,27
08039,56,1,58,1,61,1
08041,4113,122,3997,84,4204,146
08043,271,-7,282,-5,279,-5
08045,389,15,378,10,400,16
08047,0,0,0,0,0,0
08049,36,1,37,1,38,1
08051,78,3,72,2,80,3
08053,0,0,0,0,0,0
08055,0,0,0,0,0,0
08057,0,0,0,0,0,0
08059,6602,413,5913,246,6758,453
08061,0,0,0,0,0,0
08063,0,0,0,0,0,0
08065,4,1,5,0,6,1
08067,101,1,103,-1,105,0
08069,3304,116,3156,80,3355,133
08071,8,-2,8,-2,8,-2
08073,13,-2,16,-2,12,-2
08075,82,-3,84,-2,81,-2
08077,960,33,926,26,989,39
08079,0,0,0,0,0,0
08081,17,0,18,1,17,1
08083,149,2,152,1,153,3
08085,252,13,226,8,254,12
08087,183,9,166,5,194,10
