fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,84,1,81,1,84,1
01003,569,21,538,14,596,29
01005,8,1,13,1,15,1
01007,21,0,22,0,21,0
01009,126,6,123,5,134,7
01011,9,1,15,1,13,0
01013,0,0,0,0,0,0
01015,481,24,439,12,481,23
01017,49,0,49,0,53,0
01019,42,0,42,0,40,0
01021,21,0,21,0,21,1
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,72,0,70,1,71,1
01029,40,1,40,1,39,1
01031,71,1,67,0,71,1
01033,125,0,124,0,123,0
01035,0,0,0,0,0,0
01037,2,1,5,1,3,1
01039,44,-1,40,-1,44,-1
01041,0,0,0,0,0,0
01043,131,-1,130,0,128,0
01045,74,1,69,0,73,1
01047,21,0,20,0,21,0
01049,119,-1,119,-2,120,0
01051,201,8,187,4,207,9
01053,23,-3,25,-3,23,-3
01055,185,0,188,0,183,1
01057,19,0,21,0,21,0
01059,30,-1,29,-1,26,-1
01061,25,-1,24,-1,27,0
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,113,0,115,-1,112,0
01071,55,-1,58,0,57,-1
01073,1911,55,1824,24,1984,65
01075,26,-1,27,-1,26,-1
01077,383,14,360,8,384,14
01079,22,-1,23,-1,25,-1
01081,275,12,260,6,290,15
01083,294,5,284,2,297,6
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,1272,26,1243,17,1311,32
01091,0,0,0,0,0,0
01093,76,4,74,2,79,3
01095,266,13,243,7,283,16
01097,617,23,568,16,645,26
01099,15,1,14,1,15,2
01101,450,7,444,6,466,11
01103,302,1,299,-1,309,2
01105,0,0,0,0,0,0
01107,5,-1,7,-1,9,-1
01109,45,1,48,1,47,2
01111,81,-2,85,-3,81,-3
01113,50,-1,46,0,51,0
01115,979,57,870,31,1017,67
01117,709,21,662,10,711,24
01119,0,0,0,0,0,0
01121,16,1,16,1,16,1
01123,0,0,0,0,0,0
01125,382,6,368,3,387,7
01127,73,0,72,-1,79,1
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,42,0,42,0,42,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,94,-5,93,-5,97,-5
02050,25,-1,25,-1,24,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,38,-3,37,-3,36,-3
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,0,0,0,0,0,0
02122,48,-1,49,-1,48,-1
02130,0,0,0,0,0,0
02150,0,0,0,0,0,0
02158,0,0,0,0,0,0
02164,0,0,0,0,0,0
02170,27,-4,26,-4,25,-4
02180,2,-1,2,-1,2,-1
02185,0,0,0,0,0,0
02188,65,-2,68,-2,58,-3
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,1861,37,1868,30,1899,40
04003,524,4,530,3,538,7
04005,585,2,591,3,603,5
04007,143,2,147,1,141,1
04009,38,0,40,0,41,0
04011,14,2,14,1,14,1
04012,0,0,0,0,0,0
04013,14218,455,13507,279,14497,498
04015,738,23,708,11,762,30
04017,905,19,943,25,956,28
04019,3522,66,3446,46,3549,81
04021,815,-3,848,0,816,-1
04023,147,5,141,3,149,7
04025,779,13,768,12,793,14
04027,363,15,337,9,361,12
05001,21,0,21,0,21,0
05003,23,1,22,0,22,0
05005,44,-1,42,-1,45,-1
05007,403,9,384,3,401,9
05009,75,0,72,0,75,0
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,21,0,21,0,21,0
05017,0,0,0,0,0,0
05019,21,0,21,0,21,0
05021,0,0,0,0,0,0
05023,37,1,39,1,39,1
05025,0,0,0,0,0,0
05027,49,0,50,0,52,0
05029,52,1,48,0,52,1
05031,677,25,629,14,708,31
05033,43,-1,43,-2,44,-1
05035,72,2,68,1,71,1
05037,86,6,69,3,86,7
05039,0,0,0,0,0,0
05041,0,0,0,0,0,0
05043,0,0,0,0,0,0
05045,215,4,215,2,216,4
05047,0,0,0,0,0,0
05049,0,0,0,0,0,0
05051,146,3,140,2,149,4
05053,6,0,6,1,6,1
05055,132,3,122,1,135,4
05057,33,1,33,1,33,1
05059,21,0,21,0,23,1
05061,23,0,21,0,23,0
05063,69,1,70,0,71,1
05065,28,1,31,1,35,1
05067,16,0,15,0,13,0
05069,99,3,98,2,106,4
05071,33,1,34,1,31,2
05073,0,0,0,0,0,0
05075,37,1,32,0,39,1
05077,0,0,0,0,0,0
05079,7,1,4,1,4,0
05081,20,0,20,0,20,0
05083,0,0,0,0,0,0
05085,116,1,118,0,120,2
05087,97,3,95,2,97,3
05089,6,-1,5,-1,6,-1
05091,32,1,32,1,32,1
05093,117,1,113,1,122,2
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,0,0,0,0
05101,0,0,0,0,0,0
05103,26,-1,27,-1,26,-1
05105,0,0,0,0,0,0
05107,119,1,129,3,123,2
05109,0,0,0,0,0,0
05111,0,0,0,0,0,0
05113,21,0,21,0,21,0
05115,71,2,68,1,73,2
05117,0,0,0,0,0,0
05119,845,14,822,8,866,20
05121,21,0,22,0,21,0
05123,25,0,32,0,26,0
05125,301,5,301,3,316,7
05127,0,0,0,0,0,0
05129,0,0,0,0,0,0
05131,239,5,227,3,242,6
05133,23,1,23,1,24,1
05135,2,1,2,0,0,0
05137,15,0,18,0,13,0
05139,78,1,79,1,79,1
05141,57,2,55,1,58,2
05143,519,8,512,6,550,14
05145,137,1,143,1,140,3
05147,0,0,0,0,0,0
05149,51,1,50,1,50,1
06001,3716,31,3679,27,3762,42
06003,0,0,0,0,0,0
06005,21,0,23,1,24,0
06007,500,14,491,10,510,16
06009,24,-1,24,-1,24,-1
06011,13,1,13,1,14,1
06013,2254,6,2332,12,2344,17
06015,13,1,13,1,16,1
06017,375,10,374,7,387,8
06019,1817,27,1806,22,1853,37
06021,38,2,37,1,43,2
