fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,30,-2,30,-2,29,-3
01003,433,22,391,12,432,22
01005,15,2,13,1,17,2
01007,0,0,0,0,0,0
01009,3,-1,3,-1,3,-1
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,97,4,89,2,107,6
01017,6,1,1,0,6,1
01019,0,0,0,0,0,0
01021,5,-1,5,-1,5,-1
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,3,1,0,0,3,1
01029,0,0,0,0,0,0
01031,49,1,45,0,50,1
01033,16,0,16,0,13,0
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,18,0,17,0,20,0
01041,7,-1,7,-1,7,-1
01043,102,1,98,1,99,2
01045,66,3,67,2,64,2
01047,3,-1,3,-1,3,-1
01049,19,2,17,1,22,1
01051,64,-2,55,-4,62,-1
01053,49,-3,53,-2,49,-3
01055,62,4,57,2,64,4
01057,0,0,0,0,0,0
01059,9,-1,10,-1,10,-1
01061,7,1,4,1,7,1
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,212,13,192,9,214,14
01071,0,0,0,0,0,0
01073,2161,131,1927,74,2224,156
01075,0,0,0,0,0,0
01077,111,6,102,3,110,6
01079,0,0,0,0,0,0
01081,289,16,266,6,310,20
01083,97,1,91,0,90,1
01085,4,0,4,1,6,1
01087,4,1,1,0,3,1
01089,856,20,815,7,875,21
01091,0,0,0,0,0,0
01093,9,1,10,1,9,1
01095,96,3,91,2,97,5
01097,742,71,616,33,772,67
01099,0,0,0,0,0,0
01101,163,-7,157,-8,160,-9
01103,115,4,115,3,119,4
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,21,-3,21,-3,21,-3
01111,0,0,0,0,0,0
01113,32,1,31,1,33,2
01115,314,23,266,12,313,23
01117,375,8,351,6,379,12
01119,0,0,0,0,0,0
01121,1,1,0,0,0,0
01123,0,0,0,0,0,0
01125,242,8,232,7,249,9
01127,6,-1,6,-1,6,-1
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2091,34,2095,27,2117,39
02050,258,0,267,1,257,1
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,19,-2,21,-1,21,-2
02090,341,5,333,3,341,4
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,334,3,331,1,332,3
02122,252,-5,260,-6,260,-3
02130,85,-1,89,0,82,-1
02150,3,-1,3,-1,3,-1
02158,4,-1,5,-1,4,-1
02164,0,0,0,0,0,0
02170,490,8,492,4,503,10
02180,39,-4,40,-3,38,-4
02185,14,-1,18,0,17,-1
