fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,89,3,87,2,91,3
01003,157,-3,153,-4,160,-4
01005,18,2,16,1,21,2
01007,0,0,0,0,0,0
01009,2,-1,2,-1,2,-1
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,29,-5,29,-5,29,-5
01017,8,1,9,1,9,1
01019,0,0,0,0,0,0
01021,151,-5,157,-6,154,-5
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,0,0,0,0,0,0
01033,20,-2,18,-1,19,-1
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,0,0,1,0,1,0
01041,0,0,0,0,0,0
01043,1,0,0,0,0,0
01045,65,2,65,1,69,2
01047,21,0,21,0,21,0
01049,9,-2,9,-2,9,-2
01051,128,3,124,4,124,5
01053,0,0,0,0,0,0
01055,1,-1,1,-1,1,-1
01057,0,0,0,0,0,0
01059,0,0,0,0,0,0
01061,152,6,145,4,160,7
01063,0,0,0,0,0,0
01065,1,0,1,1,0,0
01067,0,0,0,0,0,0
01069,21,0,22,1,21,0
01071,1,0,1,0,1,0
01073,238,-9,233,-10,243,-8
01075,0,0,0,0,0,0
01077,83,0,82,0,82,1
01079,21,0,21,0,19,0
01081,54,2,54,1,60,3
01083,29,-2,30,-2,30,-2
01085,0,0,0,0,0,0
01087,12,1,13,1,9,1
01089,134,-8,139,-8,131,-8
01091,0,0,0,0,0,0
01093,43,0,44,0,44,1
01095,29,-4,28,-4,28,-4
01097,61,-1,59,-2,60,-1
01099,0,0,0,0,0,0
01101,172,1,174,2,171,1
01103,9,-1,14,-1,11,-1
01105,0,0,0,0,0,0
01107,1,-1,1,-1,1,-1
01109,0,0,0,0,0,0
01111,0,0,0,0,0,0
01113,5,1,8,1,6,1
01115,14,-2,14,-2,14,-1
01117,85,-11,85,-11,86,-11
01119,0,0,0,0,0,0
01121,1,-1,1,-1,1,-1
01123,0,0,0,0,0,0
01125,178,-8,181,-8,177,-7
01127,42,0,42,0,43,0
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1716,33,1718,30,1717,35
02050,68,-11,68,-11,68,-11
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,106,-1,113,0,105,-1
02090,176,-1,179,1,181,-1
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,230,2,241,3,233,2
02122,259,-3,263,-2,254,-4
02130,53,-2,55,-2,52,-2
02150,18,0,17,0,18,0
02158,16,-3,16,-3,16,-3
02164,0,0,0,0,0,0
02170,269,-1,275,-1,273,-2
02180,120,-7,130,-5,123,-6
02185,56,0,61,1,56,0
02188,81,-5,86,-3,81,-4
02195,0,0,0,0,0,0
02198,2,-1,2,-1,3,-1
02220,33,-1,36,0,34,-1
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,53,-2,50,-2,54,-2
04003,149,-2,155,-2,147,-2
04005,61,-3,64,-2,66,-3
04007,101,1,99,1,100,1
04009,0,0,0,0,0,0
04011,0,0,0,0,0,0
04012,0,0,0,0,0,0
04013,11577,185,11393,131,11802,260
04015,150,0,153,-2,151,-1
04017,103,-5,108,-4,99,-5
04019,1238,-10,1233,-10,1266,-4
04021,457,-13,476,-10,459,-10
04023,0,0,0,0,0,0
04025,175,2,175,0,176,2
04027,477,13,461,6,480,12
05001,4,0,4,0,6,0
05003,21,0,21,0,21,0
05005,197,3,192,1,191,3
05007,480,2,477,-1,486,1
05009,80,0,81,0,81,0
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,59,0,56,0,59,0
05017,1,1,0,0,4,1
05019,45,-1,48,-1,47,-1
05021,5,0,10,1,6,0
05023,14,0,12,-1,14,0
05025,0,0,0,0,0,0
05027,127,3,127,1,128,2
05029,23,0,21,0,22,0
05031,861,11,836,6,868,15
05033,92,1,91,1,94,1
05035,429,9,429,6,440,10
05037,26,-1,25,-1,25,-1
05039,0,0,0,0,0,0
05041,0,0,0,0,0,0
05043,28,1,24,0,28,1
05045,152,-4,151,-4,148,-4
05047,21,0,20,0,21,0
05049,22,0,21,0,21,0
05051,498,-1,493,-3,504,-2
05053,78,0,81,0,79,0
05055,98,-1,103,-1,102,-1
05057,47,1,47,0,50,1
05059,75,-2,74,-2,72,-3
05061,12,0,15,1,10,1
05063,29,1,25,0,26,0
05065,4,1,5,0,3,0
05067,81,0,84,0,78,-1
05069,60,2,57,1,62,2
05071,145,2,147,3,151,3
05073,0,0,0,0,0,0
05075,128,0,127,1,129,1
05077,2,-1,2,-1,2,-1
05079,0,0,0,0,0,0
05081,25,1,22,0,24,1
05083,24,-1,24,-1,25,-1
05085,83,-4,86,-3,83,-3
05087,66,0,67,1,68,1
05089,63,2,62,1,63,2
05091,193,4,193,3,199,5
05093,395,3,405,5,403,3
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,0,0,1,0
05101,0,0,0,0,0,0
05103,36,0,35,0,32,-1
05105,1,-1,1,-1,1,-1
05107,21,0,21,0,21,0
05109,54,0,54,-1,54,-1
05111,18,0,17,0,17,0
05113,45,0,45,0,48,0
05115,46,-1,49,-1,50,-1
05117,0,0,0,0,0,0
05119,629,0,639,-1,635,0
05121,155,-6,162,-5,153,-6
05123,63,0,64,0,63,0
05125,170,-3,173,-2,172,-2
05127,1,0,0,0,0,0
