fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,46,1,40,0,43,1
01003,804,44,716,25,812,50
01005,35,3,26,1,35,3
01007,19,0,19,0,18,0
01009,54,2,52,2,53,3
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,141,6,131,2,142,7
01017,73,6,69,3,75,6
01019,14,1,16,1,15,1
01021,0,0,0,0,0,0
01023,0,0,0,0,0,0
01025,13,1,14,1,12,1
01027,30,3,26,2,33,3
01029,0,0,0,0,0,0
01031,98,4,102,3,98,3
01033,29,1,26,0,30,0
01035,0,0,0,0,0,0
01037,15,2,13,1,14,2
01039,29,1,30,1,29,1
01041,0,0,0,0,0,0
01043,102,3,97,1,103,3
01045,98,3,93,3,101,4
01047,0,0,0,0,0,0
01049,113,7,101,5,117,8
01051,108,6,93,3,114,7
01053,20,-2,23,-1,20,-2
01055,9,0,10,-1,10,-1
01057,0,0,0,0,0,0
01059,0,0,0,0,0,0
01061,34,1,33,1,35,1
01063,0,0,0,0,0,0
01065,0,0,1,1,2,0
01067,0,0,0,0,0,0
01069,258,11,237,6,260,13
01071,0,0,0,0,1,1
01073,2616,146,2342,81,2667,165
01075,18,2,17,1,17,1
01077,102,2,96,2,102,3
01079,0,0,0,0,0,0
01081,503,39,416,16,505,40
01083,266,12,253,6,268,13
01085,3,0,4,1,6,1
01087,42,3,40,2,44,3
01089,1499,62,1415,34,1524,70
01091,0,0,0,0,0,0
01093,61,4,60,3,68,5
01095,224,14,197,7,239,18
01097,718,50,595,23,724,53
01099,0,0,0,0,0,0
01101,639,31,606,20,652,32
01103,193,8,183,5,193,6
01105,0,0,0,0,0,0
01107,8,1,8,1,9,1
01109,4,-1,5,-1,5,-1
01111,0,0,0,0,0,0
01113,37,2,33,1,34,2
01115,200,10,173,4,211,12
01117,901,45,834,27,922,54
01119,0,0,0,0,0,0
01121,2,1,0,0,3,1
01123,0,0,0,0,0,0
01125,548,28,510,18,558,31
01127,40,2,35,1,39,2
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2065,20,2095,20,2083,18
02050,207,-2,211,-2,208,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,5,-1,7,-1,6,-1
02090,462,12,452,8,464,12
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,480,3,494,6,484,6
02122,181,-2,180,-4,183,-2
02130,124,-1,132,-1,122,-1
02150,0,0,0,0,0,0
02158,1,-1,1,-1,1,-1
02164,0,0,0,0,0,0
02170,522,7,529,7,535,8
02180,13,-2,14,-2,14,-2
02185,2,0,2,0,2,0
02188,70,-3,77,-2,70,-3
02195,4,-1,4,-1,3,-1
02198,0,0,0,0,0,0
02220,147,-4,157,-3,149,-4
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,158,3,149,-1,160,2
04003,169,5,165,3,171,4
04005,748,24,713,14,751,27
04007,198,1,192,0,197,2
04009,145,8,139,5,146,8
04011,5,0,3,1,3,1
04012,15,1,15,1,16,1
04013,19321,1023,17633,588,19737,1126
04015,508,25,464,15,504,26
04017,265,3,268,3,264,2
04019,9605,1125,6782,441,10070,1253
04021,688,40,635,28,703,44
04023,40,2,34,2,45,4
04025,570,24,529,15,588,29
04027,156,10,147,4,161,9
05001,0,0,0,0,0,0
05003,0,0,0,0,0,0
05005,84,3,83,2,88,3
05007,623,30,572,19,626,34
05009,25,2,27,2,27,2
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,36,2,32,1,38,2
05017,0,0,0,0,0,0
05019,75,2,78,3,76,3
05021,21,0,21,0,21,0
05023,7,1,2,1,5,1
05025,0,0,0,0,0,0
05027,0,0,0,0,0,0
05029,11,1,14,1,13,1
05031,248,15,223,8,265,17
05033,62,4,58,2,60,4
05035,72,5,64,4,72,6
05037,0,0,0,0,0,0
05039,0,0,0,0,0,0
05041,0,0,0,0,0,0
05043,0,0,0,0,0,0
05045,269,13,243,6,279,13
05047,0,0,0,0,0,0
05049,0,0,0,0,0,0
05051,95,5,81,2,92,5
05053,0,0,0,0,0,0
