fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,332,18,308,10,347,21
01003,158,1,158,0,156,2
01005,0,0,0,0,0,0
01007,0,0,0,0,0,0
01009,19,0,21,1,20,0
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,5,-1,5,-1,5,-1
01017,0,0,0,0,0,0
01019,0,0,0,0,0,0
01021,27,-4,27,-4,27,-4
01023,0,0,0,0,0,0
01025,51,3,50,2,54,3
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,0,0,0,0,0,0
01033,21,0,21,0,21,0
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,0,0,0,0,0,0
01041,0,0,0,0,0,0
01043,0,0,0,0,0,0
01045,18,-2,19,-2,20,-1
01047,4,-1,4,-1,6,-1
01049,2,-1,2,-1,2,-1
01051,1009,74,885,41,1036,78
01053,27,3,27,2,29,2
01055,0,0,0,0,0,0
01057,0,0,0,0,0,0
01059,0,0,0,0,0,0
01061,22,-3,22,-3,22,-3
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,24,-1,27,-1,25,-1
01071,0,0,0,0,0,0
01073,725,41,645,20,727,40
01075,0,0,0,0,0,0
01077,58,-1,55,0,54,-1
01079,11,0,10,-1,14,0
01081,42,1,40,0,44,1
01083,26,-1,25,-1,25,-1
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,305,4,308,3,313,4
01091,0,0,0,0,0,0
01093,67,2,61,2,70,3
01095,13,-1,13,-1,12,-1
01097,201,13,181,7,217,16
01099,0,0,0,0,0,0
01101,203,4,197,3,199,4
01103,19,0,18,0,17,0
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,0,0,0,0,0,0
01111,0,0,0,0,0,0
01113,21,1,20,0,22,1
01115,26,1,24,0,26,1
01117,315,16,297,8,328,15
01119,0,0,0,0,0,0
01121,0,0,0,0,0,0
01123,0,0,0,0,0,0
01125,299,6,290,2,304,5
01127,235,12,217,9,236,16
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1342,-7,1340,-10,1367,-5
02050,23,-4,21,-4,21,-4
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,82,-4,85,-3,81,-4
02090,155,-2,160,-2,158,-2
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,148,-6,158,-5,153,-5
02122,96,-6,100,-5,95,-5
02130,28,-3,29,-2,27,-3
02150,21,0,23,0,22,0
02158,4,-1,4,-1,4,-1
02164,0,0,0,0,0,0
02170,280,0,281,1,280,1
02180,60,-5,64,-4,62,-5
02185,45,-2,42,-2,44,-2
02188,73,-4,71,-4,69,-5
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,13,-1,14,-2,13,-2
02230,0,0,0,0,0,0
02240,5,1,8,1,4,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,130,6,124,3,138,7
04003,148,-2,155,-1,152,0
04005,438,24,415,18,458,28
04007,437,22,407,15,442,27
04009,0,0,0,0,0,0
04011,0,0,0,0,0,0
04012,11,1,9,1,8,1
04013,24262,1304,22128,747,24924,1470
04015,62,-4,59,-5,59,-4
04017,52,-4,52,-3,52,-3
04019,2057,75,1935,35,2066,74
04021,9169,780,7613,444,9367,853
04023,22,2,23,2,23,2
04025,872,61,762,34,891,69
04027,89,-10,88,-10,89,-10
05001,0,0,0,0,0,0
05003,1,0,1,0,1,0
05005,59,-3,59,-3,60,-4
05007,235,-8,231,-8,232,-8
05009,30,0,31,-1,30,-1
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,9,-1,9,-1,9,-1
05017,0,0,0,0,0,0
05019,17,-2,16,-1,13,-2
05021,0,0,0,0,0,0
05023,2,0,2,0,2,0
05025,0,0,0,0,0,0
05027,50,-2,51,-3,51,-2
05029,21,0,21,0,21,0
05031,466,-3,453,-5,473,-1
05033,48,-1,46,-1,48,-1
05035,317,0,313,-1,324,3
05037,3,-1,3,-1,4,-1
05039,0,0,0,0,0,0
05041,0,0,0,0,0,0
05043,7,-1,5,-1,9,0
05045,79,-3,79,-3,79,-3
05047,0,0,0,0,0,0
05049,5,-1,3,-1,3,-1
05051,135,-10,128,-11,129,-11
05053,31,-1,31,-1,30,-1
05055,33,-2,36,-2,34,-2
05057,14,-2,14,-2,17,-2
05059,29,-2,28,-2,29,-2
05061,0,0,0,0,0,0
05063,22,0,21,0,21,0
05065,0,0,0,0,0,0
05067,47,-1,46,-1,48,-1
05069,25,-1,23,-1,26,-1
05071,67,-2,64,-3,70,-1
05073,0,0,0,0,0,0
05075,75,-1,77,-2,76,-2
05077,0,0,0,0,0,0
05079,0,0,0,0,0,0
05081,4,-1,5,-1,6,-1
05083,17,0,13,-1,15,0
05085,28,-3,29,-3,28,-3
05087,27,-1,28,-1,26,-1
05089,23,-1,23,-1,23,-1
05091,66,-2,64,-3,69,-2
05093,239,-3,236,-4,236,-3
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,0,0,0,0
05101,0,0,0,0,0,0
05103,10,-1,11,-1,11,-1
05105,0,0,0,0,0,0
05107,4,-1,5,-1,3,-1
05109,8,-1,9,-1,9,-1
05111,1,-1,2,-1,1,-1
05113,18,-2,18,-2,18,-2
05115,29,-1,30,-1,31,-1
05117,0,0,0,0,0,0
05119,403,-3,416,-4,420,0
05121,55,-5,55,-5,54,-5
05123,37,-1,41,-1,39,-1
05125,84,-3,82,-3,83,-3
05127,0,0,0,0,0,0
05129,0,0,0,0,0,0
05131,105,-2,103,-3,102,-1
05133,34,-2,34,-2,33,-2
05135,20,0,20,0,21,0
05137,0,0,0,0,0,0
05139,34,-3,35,-3,35,-3
05141,0,0,0,0,0,0
05143,605,4,591,-1,611,7
