fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,206,5,194,2,205,4
01003,206,6,197,3,213,8
01005,0,0,0,0,0,0
01007,0,0,0,0,0,0
01009,86,5,81,3,87,4
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,0,0,0,0,0,0
01017,0,0,0,0,0,0
01019,0,0,0,0,0,0
01021,17,-2,16,-2,14,-2
01023,0,0,0,0,0,0
01025,56,1,55,0,57,1
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,2,1,1,1,4,1
01033,22,-1,21,-1,22,-1
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,0,0,0,0,0,0
01041,0,0,0,0,0,0
01043,23,1,24,0,26,1
01045,4,-1,3,-1,3,-1
01047,0,0,0,0,0,0
01049,0,0,0,0,0,0
01051,724,34,649,16,728,34
01053,35,2,34,1,36,2
01055,2,1,3,1,2,1
01057,0,0,0,0,0,0
01059,0,0,0,0,0,0
01061,5,-1,5,-1,5,-1
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,21,0,21,0,21,0
01071,0,0,0,0,0,0
01073,869,57,750,26,887,65
01075,0,0,0,0,0,0
01077,37,0,31,-1,35,0
01079,1,0,1,0,1,0
01081,89,5,78,3,95,8
01083,28,-1,28,-1,32,0
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,810,39,757,26,816,42
01091,0,0,0,0,0,0
01093,6,-1,5,-1,5,-1
01095,0,0,0,0,0,0
01097,98,5,85,0,98,3
01099,0,0,0,0,0,0
01101,167,2,169,2,170,3
01103,40,1,41,1,43,1
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,0,0,0,0,0,0
01111,0,0,0,0,0,0
01113,30,1,29,1,30,1
01115,56,4,50,2,56,4
01117,622,34,551,17,641,38
01119,0,0,0,0,0,0
01121,0,0,0,0,0,0
01123,0,0,0,0,0,0
01125,327,8,318,4,345,9
01127,140,3,132,1,143,3
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1939,46,1892,29,1971,49
02050,76,1,77,0,77,1
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,62,-4,67,-3,63,-3
02090,259,5,249,4,256,5
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,132,-2,131,-2,131,-2
02122,107,-1,109,-2,107,-2
02130,22,-1,22,-1,22,-1
02150,22,-1,22,-1,22,-1
02158,12,0,16,1,14,0
02164,0,0,0,0,0,0
02170,388,5,381,2,391,6
02180,88,-5,100,-4,91,-5
02185,13,-2,15,-2,15,-2
02188,43,-3,43,-3,42,-3
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,45,0,50,0,47,0
02230,0,0,0,0,0,0
02240,2,1,3,1,5,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,302,16,276,8,311,16
04003,115,-2,123,-1,118,-2
