fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,45,0,44,-1,44,-1
01003,246,6,227,2,249,9
01005,0,0,0,0,0,0
01007,0,0,0,0,0,0
01009,30,-1,31,-1,31,-1
01011,0,0,0,0,0,0
01013,9,1,5,0,8,1
01015,48,3,42,2,46,3
01017,21,2,15,1,17,1
01019,0,0,0,0,0,0
01021,58,1,58,1,57,1
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,38,1,37,1,41,2
01033,28,1,26,1,28,1
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,39,2,37,2,38,2
01041,21,2,19,1,18,1
01043,55,2,55,0,60,2
01045,22,1,21,0,22,0
01047,107,7,102,4,111,7
01049,6,1,3,1,7,1
01051,37,-5,39,-4,38,-4
01053,0,0,0,0,0,0
01055,0,0,0,0,0,0
01057,0,0,0,0,0,0
01059,39,2,36,1,35,2
01061,1,-1,1,-1,1,-1
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,45,1,46,2,48,3
01071,18,1,17,1,17,1
01073,1745,122,1480,56,1770,128
01075,0,0,0,0,0,0
01077,60,1,61,0,68,2
01079,0,0,0,0,0,0
01081,276,20,227,8,269,17
01083,182,10,166,7,181,11
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,2052,114,1835,59,2077,120
01091,0,0,0,0,0,0
01093,1,0,0,0,1,1
01095,73,4,66,3,75,4
01097,1167,128,838,49,1223,145
01099,0,0,0,0,0,0
01101,832,54,748,28,853,56
01103,107,3,108,2,108,3
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,262,19,241,11,270,18
01111,0,0,0,0,0,0
01113,122,6,101,3,124,9
01115,110,8,90,4,114,8
01117,758,40,677,20,777,45
01119,0,0,5,1,4,1
01121,0,0,0,0,0,0
01123,0,0,0,0,0,0
01125,53,-7,53,-6,54,-6
01127,315,18,294,10,331,18
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,0,0,0,0,0,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1886,32,1847,18,1918,37
02050,123,1,129,2,122,0
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,47,-3,47,-3,48,-3
02090,325,7,318,4,333,9
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,192,1,193,1,190,1
02122,475,16,465,13,485,18
02130,25,-1,25,-1,24,-1
02150,21,0,21,0,21,0
02158,20,-1,21,0,21,0
02164,0,0,0,0,0,0
02170,397,7,398,6,406,8
02180,117,-5,128,-3,116,-5
02185,13,-2,14,-2,14,-2
02188,47,-3,53,-2,46,-3
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,85,0,93,0,88,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,335,16,299,9,344,18
04003,110,-2,114,-2,110,-3
04005,185,-1,189,-2,190,-1
04007,111,-4,109,-5,113,-5
04009,33,1,28,1,31,2
04011,0,0,0,0,0,0
04012,24,0,22,0,24,1
04013,1785,-237,1782,-237,1783,-237
04015,143,4,138,3,144,5
04017,109,0,117,2,111,1
04019,1717,7,1669,-7,1747,12
04021,1161,-67,1158,-71,1167,-67
04023,10,1,8,0,12,1
04025,86,-7,85,-7,88,-6
04027,29,-2,30,-2,31,-2
05001,0,0,0,0,0,0
