fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,77,-2,78,-2,76,-2
01003,210,-11,216,-10,210,-10
01005,9,-2,8,-2,9,-2
01007,25,-1,26,-1,25,-1
01009,73,-6,79,-6,73,-6
01011,0,0,0,0,0,0
01013,10,-2,10,-2,10,-2
01015,2557,23,2563,15,2639,34
01017,11,-2,11,-2,11,-2
01019,26,-1,26,-1,26,-1
01021,68,-1,71,-1,75,0
01023,0,0,0,0,0,0
01025,3,-1,3,-1,3,-1
01027,5,-1,6,-1,4,0
01029,19,-1,18,-1,17,-1
01031,33,-4,33,-3,33,-4
01033,69,-3,69,-2,66,-3
01035,0,0,0,0,0,0
01037,7,-1,9,0,7,-1
01039,91,-10,89,-10,90,-10
01041,7,-1,8,-1,8,-1
01043,214,-21,214,-21,213,-21
01045,176,1,179,0,176,1
01047,23,-2,22,-2,20,-2
01049,61,0,56,-1,62,0
01051,103,-5,104,-5,103,-4
01053,18,-3,18,-3,18,-3
01055,276,-3,282,-2,277,-2
01057,58,1,57,1,60,1
01059,65,-1,71,0,68,-1
01061,21,0,21,0,21,0
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,4,-1,5,0,4,-1
01069,78,-5,82,-4,80,-5
01071,87,-2,101,-1,93,-1
01073,953,-34,972,-28,954,-27
01075,6,-1,7,-1,6,-1
01077,112,-3,119,-2,114,-2
01079,30,-2,30,-2,30,-2
01081,107,-6,102,-6,105,-6
01083,79,-9,80,-9,79,-9
01085,2,-1,2,-1,1,-1
01087,4,-1,4,-1,4,-1
01089,887,-20,906,-14,895,-17
01091,4,-1,4,-1,4,-1
01093,85,0,87,0,86,0
01095,72,-7,69,-7,69,-7
01097,289,-11,302,-10,294,-11
01099,11,0,14,-1,15,-1
01101,359,-13,377,-10,364,-13
01103,212,-12,219,-11,214,-11
01105,4,-1,4,-1,5,-1
01107,11,-2,11,-2,11,-2
01109,5,-1,5,-1,5,-1
01111,5,-1,4,-1,4,-1
01113,35,-2,34,-2,34,-2
01115,120,-3,121,-3,132,-1
01117,803,-1,817,1,823,2
01119,48,2,49,2,50,2
01121,59,-1,58,-1,59,-1
01123,0,0,0,0,0,0
01125,238,-12,239,-11,241,-11
01127,82,-5,86,-5,80,-5
01129,0,0,0,0,0,0
01131,2,-1,2,-1,2,-1
01133,393,9,407,10,405,9
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,443,-14,467,-9,449,-13
02050,35,-2,34,-2,34,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,152,-5,160,-3,157,-4
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,102,-4,107,-2,106,-3
02122,147,-4,155,-4,148,-4
02130,0,0,0,0,0,0
02150,23,-1,24,-1,23,-1
02158,8,-1,8,-1,9,-1
02164,0,0,0,0,0,0
02170,162,-5,170,-3,162,-4
02180,36,-2,38,-2,35,-2
02185,24,0,25,0,25,0
02188,0,0,1,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,18,-1,22,0,17,-1
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,310,-3,323,-2,317,-2
04003,148,-5,155,-4,145,-5
04005,338,-1,345,0,346,0
04007,70,-3,74,-2,70,-3
04009,21,0,21,0,21,0
04011,12,1,13,1,11,1
04012,0,0,0,0,0,0
04013,3988,-134,4115,-115,4018,-132
04015,358,23,328,14,372,22
04017,168,-7,183,-4,175,-6
04019,2043,-26,2103,-15,2054,-22
04021,471,-29,502,-25,474,-28
04023,22,-1,23,-1,22,-1
04025,397,-1,406,0,399,-2
04027,162,-4,169,-2,166,-4
05001,54,-2,61,-2,58,-2
05003,72,-3,75,-2,73,-3
05005,113,-4,117,-4,117,-4
05007,531,0,532,-3,539,-2
05009,104,0,102,0,105,1
05011,4,-1,4,-1,4,-1
05013,0,0,0,0,0,0
05015,75,0,76,-1,76,0
05017,22,0,22,0,23,0
05019,25,-1,26,-1,24,-2
05021,29,-1,32,-1,30,-1
05023,58,-2,63,-1,63,-1
05025,15,0,16,-1,13,0
05027,105,-3,111,-3,106,-3
05029,29,-1,28,-1,31,0
05031,505,-4,493,-6,513,-2
05033,135,-1,130,-1,132,-1
05035,86,-2,87,-1,87,-1
05037,99,2,98,1,103,4
05039,1,-1,1,-1,1,-1
05041,20,-1,23,-1,23,-1
05043,28,-1,27,-1,27,-1
05045,330,-17,342,-15,333,-14
05047,46,1,42,0,47,1
05049,7,-1,7,-1,7,-1
05051,206,-8,203,-8,206,-7
05053,10,-1,7,-1,8,-1
05055,164,-2,167,-1,170,-1
05057,31,-1,32,-1,32,-1
05059,127,-2,133,-1,127,-2
05061,28,0,29,-1,29,-1
05063,97,-2,103,-2,101,-2
05065,34,-1,36,0,35,0
05067,76,-4,80,-3,80,-3
05069,327,-3,341,-2,331,-3
05071,52,-1,48,-1,50,-1
05073,0,0,0,0,0,0
05075,52,-1,50,-2,54,-1
05077,36,1,29,-1,32,0
05079,21,0,21,0,21,0
05081,21,0,21,0,22,0
05083,28,-1,28,-1,30,-1
05085,239,-4,252,-3,242,-5
05087,31,-1,29,-1,29,-1
05089,39,0,40,0,41,0
05091,90,-2,93,-1,91,-2
05093,107,-5,113,-4,109,-5
05095,7,0,15,1,11,0
05097,0,0,0,0,0,0
05099,20,-1,21,0,22,0
05101,19,-1,18,-1,18,0
05103,55,-2,58,-2,56,-1
05105,6,-1,6,-1,5,-1
05107,32,-1,34,-1,32,-1
05109,0,0,0,0,0,0
05111,0,0,0,0,0,0
05113,7,-1,8,-1,7,-1
05115,76,-3,77,-2,78,-2
05117,15,-1,15,-1,16,-1
05119,1103,-35,1144,-30,1122,-31
05121,60,-4,66,-2,63,-4
05123,72,-3,74,-2,75,-2
05125,359,-6,377,-4,368,-5
05127,12,-1,14,-1,14,-1
05129,0,0,0,0,0,0
05131,324,-6,329,-6,330,-5
05133,52,-1,52,-1,54,-1
05135,27,-2,28,-2,29,-2
05137,37,0,39,1,37,1
05139,112,-3,115,-2,111,-2
05141,80,3,77,1,83,3
05143,490,-10,508,-9,492,-12
05145,249,-8,253,-6,248,-8
05147,8,-1,9,-1,6,-1
05149,43,1,47,0,47,1
06001,2896,-49,2978,-31,2956,-44
06003,0,0,0,0,0,0
06005,67,-2,72,-1,67,-2
06007,359,-4,375,-3,366,-3
