0,0,0,0,0,0,0,0,0,0,0,0,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003
0,0,0,0,0,0,0,0,0,0,0,0,0.14144,0.14144,0.14144,0.14144,0.14144,0.14144
0,0,0,0,0,0,0,0,0,0,0,0,1.5868,1.5868,1.5868,1.5868,1.5868,1.5868
0,0,0,0,0,0,0,0,0,0,0,0,1.3944,1.3944,1.3944,1.3944,1.3944,1.3944
0,0,0,0,0,0,0,0,0,0,0,0,1.3641,1.3641,1.3641,1.3641,1.3641,1.3641
0,0,0,0,0,0,0,0,0,0,0,0,1.0456,1.0456,1.0456,1.0456,1.0456,1.0456
0,0,0,0,0,0,0,0,0,0,0,0,0.94222,0.94222,0.94222,0.94222,0.94222,0.94222
0,0,0,0,0,0,0,0,0,0,0,0,0.44358,0.44358,0.44358,0.44358,0.44358,0.44358
0,0,0,0,0,0,0,0,0,0,0,0,1.1054,1.1054,1.1054,1.1054,1.1054,1.1054
0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.32,1.32,1.32,1.32,1.32
0,0,0,0,0,0,0,0,0,0,0,0,1.4006,1.4006,1.4006,1.4006,1.4006,1.4006
0,0,0,0,0,0,0,0,0,0,0,0,0.931,0.931,0.931,0.931,0.931,0.931
0,0,0,0,0,0,0,0,0,0,0,0,1.3933,1.3933,1.3933,1.3933,1.3933,1.3933
0,0,0,0,0,0,0,0,0,0,0,0,1.0289,1.0289,1.0289,1.0289,1.0289,1.0289
0,0,0,0,0,0,0,0,0,0,0,0,1.0722,1.0722,1.0722,1.0722,1.0722,1.0722
0,0,0,0,0,0,0,0,0,0,0,0,1.3239,1.3239,1.3239,1.3239,1.3239,1.3239
0,0,0,0,0,0,0,0,0,0,0,0,1.213,1.213,1.213,1.213,1.213,1.213
0,0,0,0,0,0,0,0,0,0,0,0,0.89726,0.89726,0.89726,0.89726,0.89726,0.89726
0,0,0,0,0,0,0,0,0,0,0,0,1.0179,1.0179,1.0179,1.0179,1.0179,1.0179
0,0,0,0,0,0,0,0,0,0,0,0,1.457,1.457,1.457,1.457,1.457,1.457
0,0,0,0,0,0,0,0,0,0,0,0,1.3091,1.3091,1.3091,1.3091,1.3091,1.3091
0,0,0,0,0,0,0,0,0,0,0,0,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929
0,0,0,0,0,0,0,0,0,0,0,0,1.1922,1.1922,1.1922,1.1922,1.1922,1.1922
0,0,0,0,0,0,0,0,0,0,0,0,0.98322,0.98322,0.98322,0.98322,0.98322,0.98322
0,0,0,0,0,0,0,0,0,0,0,0,1.6181,1.6181,1.6181,1.6181,1.6181,1.6181
0,0,0,0,0,0,0,0,0,0,0,0,1.2277,1.2277,1.2277,1.2277,1.2277,1.2277
0,0,0,0,0,0,0,0,0,0,0,0,1.4986,1.4986,1.4986,1.4986,1.4986,1.4986
0,0,0,0,0,0,0,0,0,0,0,0,0.93388,0.93388,0.93388,0.93388,0.93388,0.93388
0,0,0,0,0,0,0,0,0,0,0,0,1.3394,1.3394,1.3394,1.3394,1.3394,1.3394
0,0,0,0,0,0,0,0,0,0,0,0,0.89209,0.89209,0.89209,0.89209,0.89209,0.89209
0,0,0,0,0,0,0,0,0,0,0,0,1.3229,1.3229,1.3229,1.3229,1.3229,1.3229
0,0,0,0,0,0,0,0,0,0,0,0,0.93358,0.93358,0.93358,0.93358,0.93358,0.93358
0,0,0,0,0,0,0,0,0,0,0,0,1.1643,1.1643,1.1643,1.1643,1.1643,1.1643
0,0,0,0,0,0,0,0,0,0,0,0,1.196,1.196,1.196,1.196,1.196,1.196
0,0,0,0,0,0,0,0,0,0,0,0,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843
0,0,0,0,0,0,0,0,0,0,0,0,1.5048,1.5048,1.5048,1.5048,1.5048,1.5048
0,0,0,0,0,0,0,0,0,0,0,0,1.2674,1.2674,1.2674,1.2674,1.2674,1.2674
0,0,0,0,0,0,0,0,0,0,0,0,1.1007,1.1007,1.1007,1.1007,1.1007,1.1007
0,0,0,0,0,0,0,0,0,0,0,0,0.17916,0.17916,0.17916,0.17916,0.17916,0.17916
0,0,0,0,0,0,0,0,0,0,0,0,1.3048,1.3048,1.3048,1.3048,1.3048,1.3048
0,0,0,0,0,0,0,0,0,0,0,0,0.17306,0.17306,0.17306,0.17306,0.17306,0.17306
0,0,0,0,0,0,0,0,0,0,0,0,0.089932,0.089932,0.089932,0.089932,0.089932,0.089932
0,0,0,0,0,0,0,0,0,0,0,0,0.93092,0.93092,0.93092,0.93092,0.93092,0.93092
0,0,0,0,0,0,0,0,0,0,0,0,1.2471,1.2471,1.2471,1.2471,1.2471,1.2471
0,0,0,0,0,0,0,0,0,0,0,0,1.373,1.373,1.373,1.373,1.373,1.373
0,0,0,0,0,0,0,0,0,0,0,0,1.3034,1.3034,1.3034,1.3034,1.3034,1.3034
0,0,0,0,0,0,0,0,0,0,0,0,1.3896,1.3896,1.3896,1.3896,1.3896,1.3896
0,0,0,0,0,0,0,0,0,0,0,0,0.76125,0.76125,0.76125,0.76125,0.76125,0.76125
0,0,0,0,0,0,0,0,0,0,0,0,1.7252,1.7252,1.7252,1.7252,1.7252,1.7252
0,0,0,0,0,0,0,0,0,0,0,0,1.031,1.031,1.031,1.031,1.031,1.031
0,0,0,0,0,0,0,0,0,0,0,0,0.72027,0.72027,0.72027,0.72027,0.72027,0.72027
0,0,0,0,0,0,0,0,0,0,0,0,0.15617,0.15617,0.15617,0.15617,0.15617,0.15617
0,0,0,0,0,0,0,0,0,0,0,0,0.86671,0.86671,0.86671,0.86671,0.86671,0.86671
0,0,0,0,0,0,0,0,0,0,0,0,1.2954,1.2954,1.2954,1.2954,1.2954,1.2954
0,0,0,0,0,0,0,0,0,0,0,0,1.073,1.073,1.073,1.073,1.073,1.073
0,0,0,0,0,0,0,0,0,0,0,0,1.3952,1.3952,1.3952,1.3952,1.3952,1.3952
0,0,0,0,0,0,0,0,0,0,0,0,1.0024,1.0024,1.0024,1.0024,1.0024,1.0024
0,0,0,0,0,0,0,0,0,0,0,0,0.49745,0.49745,0.49745,0.49745,0.49745,0.49745
0,0,0,0,0,0,0,0,0,0,0,0,1.4329,1.4329,1.4329,1.4329,1.4329,1.4329
0,0,0,0,0,0,0,0,0,0,0,0,0.88032,0.88032,0.88032,0.88032,0.88032,0.88032
0,0,0,0,0,0,0,0,0,0,0,0,1.3183,1.3183,1.3183,1.3183,1.3183,1.3183
0,0,0,0,0,0,0,0,0,0,0,0,1.1396,1.1396,1.1396,1.1396,1.1396,1.1396
0,0,0,0,0,0,0,0,0,0,0,0,0.80069,0.80069,0.80069,0.80069,0.80069,0.80069
0,0,0,0,0,0,0,0,0,0,0,0,1.0963,1.0963,1.0963,1.0963,1.0963,1.0963
0,0,0,0,0,0,0,0,0,0,0,0,1.1201,1.1201,1.1201,1.1201,1.1201,1.1201
0,0,0,0,0,0,0,0,0,0,0,0,0.83368,0.83368,0.83368,0.83368,0.83368,0.83368
0,0,0,0,0,0,0,0,0,0,0,0,1.4105,1.4105,1.4105,1.4105,1.4105,1.4105
0,0,0,0,0,0,0,0,0,0,0,0,0.20464,0.20464,0.20464,0.20464,0.20464,0.20464
0,0,0,0,0,0,0,0,0,0,0,0,0.20827,0.20827,0.20827,0.20827,0.20827,0.20827
0,0,0,0,0,0,0,0,0,0,0,0,0.16026,0.16026,0.16026,0.16026,0.16026,0.16026
0,0,0,0,0,0,0,0,0,0,0,0,0.20695,0.20695,0.20695,0.20695,0.20695,0.20695
0,0,0,0,0,0,0,0,0,0,0,0,0.22465,0.22465,0.22465,0.22465,0.22465,0.22465
0,0,0,0,0,0,0,0,0,0,0,0,0.2059,0.2059,0.2059,0.2059,0.2059,0.2059
0,0,0,0,0,0,0,0,0,0,0,0,0.20849,0.20849,0.20849,0.20849,0.20849,0.20849
0,0,0,0,0,0,0,0,0,0,0,0,1.0415,1.0415,1.0415,1.0415,1.0415,1.0415
0,0,0,0,0,0,0,0,0,0,0,0,0.20134,0.20134,0.20134,0.20134,0.20134,0.20134
0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0.2048,0.2048,0.2048,0.2048,0.2048
0,0,0,0,0,0,0,0,0,0,0,0,0.84463,0.84463,0.84463,0.84463,0.84463,0.84463
0,0,0,0,0,0,0,0,0,0,0,0,0.40255,0.40255,0.40255,0.40255,0.40255,0.40255
0,0,0,0,0,0,0,0,0,0,0,0,0.34308,0.34308,0.34308,0.34308,0.34308,0.34308
0,0,0,0,0,0,0,0,0,0,0,0,0.23768,0.23768,0.23768,0.23768,0.23768,0.23768
0,0,0,0,0,0,0,0,0,0,0,0,0.20831,0.20831,0.20831,0.20831,0.20831,0.20831
0,0,0,0,0,0,0,0,0,0,0,0,0.20611,0.20611,0.20611,0.20611,0.20611,0.20611
0,0,0,0,0,0,0,0,0,0,0,0,0.42999,0.42999,0.42999,0.42999,0.42999,0.42999
0,0,0,0,0,0,0,0,0,0,0,0,0.20495,0.20495,0.20495,0.20495,0.20495,0.20495
0,0,0,0,0,0,0,0,0,0,0,0,0.20493,0.20493,0.20493,0.20493,0.20493,0.20493
0,0,0,0,0,0,0,0,0,0,0,0,0.20157,0.20157,0.20157,0.20157,0.20157,0.20157
0,0,0,0,0,0,0,0,0,0,0,0,0.21059,0.21059,0.21059,0.21059,0.21059,0.21059
0,0,0,0,0,0,0,0,0,0,0,0,0.20479,0.20479,0.20479,0.20479,0.20479,0.20479
0,0,0,0,0,0,0,0,0,0,0,0,0.36626,0.36626,0.36626,0.36626,0.36626,0.36626
0,0,0,0,0,0,0,0,0,0,0,0,0.24148,0.24148,0.24148,0.24148,0.24148,0.24148
0,0,0,0,0,0,0,0,0,0,0,0,0.20214,0.20214,0.20214,0.20214,0.20214,0.20214
0,0,0,0,0,0,0,0,0,0,0,0,0.20558,0.20558,0.20558,0.20558,0.20558,0.20558
0,0,0,0,0,0,0,0,0,0,0,0,0.21059,0.21059,0.21059,0.21059,0.21059,0.21059
0,0,0,0,0,0,0,0,0,0,0,0,0.20484,0.20484,0.20484,0.20484,0.20484,0.20484
0,0,0,0,0,0,0,0,0,0,0,0,0.20734,0.20734,0.20734,0.20734,0.20734,0.20734
0,0,0,0,0,0,0,0,0,0,0,0,1.4812,1.4812,1.4812,1.4812,1.4812,1.4812
0,0,0,0,0,0,0,0,0,0,0,0,1.4444,1.4444,1.4444,1.4444,1.4444,1.4444
0,0,0,0,0,0,0,0,0,0,0,0,1.1561,1.1561,1.1561,1.1561,1.1561,1.1561
0,0,0,0,0,0,0,0,0,0,0,0,0.83451,0.83451,0.83451,0.83451,0.83451,0.83451
0,0,0,0,0,0,0,0,0,0,0,0,0.6671,0.6671,0.6671,0.6671,0.6671,0.6671
0,0,0,0,0,0,0,0,0,0,0,0,0.49945,0.49945,0.49945,0.49945,0.49945,0.49945
0,0,0,0,0,0,0,0,0,0,0,0,0.52518,0.52518,0.52518,0.52518,0.52518,0.52518
0,0,0,0,0,0,0,0,0,0,0,0,1.2707,1.2707,1.2707,1.2707,1.2707,1.2707
0,0,0,0,0,0,0,0,0,0,0,0,1.4245,1.4245,1.4245,1.4245,1.4245,1.4245
0,0,0,0,0,0,0,0,0,0,0,0,1.0841,1.0841,1.0841,1.0841,1.0841,1.0841
0,0,0,0,0,0,0,0,0,0,0,0,1.3508,1.3508,1.3508,1.3508,1.3508,1.3508
0,0,0,0,0,0,0,0,0,0,0,0,1.2722,1.2722,1.2722,1.2722,1.2722,1.2722
0,0,0,0,0,0,0,0,0,0,0,0,0.7058,0.7058,0.7058,0.7058,0.7058,0.7058
0,0,0,0,0,0,0,0,0,0,0,0,1.824,1.824,1.824,1.824,1.824,1.824
0,0,0,0,0,0,0,0,0,0,0,0,1.2282,1.2282,1.2282,1.2282,1.2282,1.2282
0,0,0,0,0,0,0,0,0,0,0,0,0.97532,0.97532,0.97532,0.97532,0.97532,0.97532
0,0,0,0,0,0,0,0,0,0,0,0,1.036,1.036,1.036,1.036,1.036,1.036
0,0,0,0,0,0,0,0,0,0,0,0,1.4264,1.4264,1.4264,1.4264,1.4264,1.4264
0,0,0,0,0,0,0,0,0,0,0,0,1.1148,1.1148,1.1148,1.1148,1.1148,1.1148
0,0,0,0,0,0,0,0,0,0,0,0,1.3884,1.3884,1.3884,1.3884,1.3884,1.3884
